customer_id,age,job,credit_amount,duration,housing,purpose,risk,is_default
24112,65,highly skilled,15771,52,own,education,bad,1
24113,46,unskilled,17034,33,own,car,good,0
24114,27,highly skilled,6107,34,own,vacation,good,0
24115,35,skilled,12032,20,rent,business,good,0
24116,52,unskilled,15397,12,free,vacation,bad,1
24117,61,unemployed,19395,53,free,furniture,good,0
24118,33,unskilled,9824,40,rent,business,good,0
24119,67,highly skilled,6721,52,own,car,good,0
24120,66,unskilled,2523,27,free,education,good,0
24121,24,unemployed,14832,37,own,vacation,good,0
24122,47,skilled,17447,47,rent,car,good,0
24123,36,unskilled,9045,24,own,business,good,0
24124,40,skilled,2767,6,rent,vacation,bad,1
24125,25,skilled,8345,9,rent,furniture,good,0
24126,34,skilled,15424,12,rent,vacation,good,0
24127,38,highly skilled,11097,46,rent,business,good,0
24128,43,unskilled,17592,12,rent,car,bad,1
24129,45,unskilled,13635,8,free,business,good,0
24130,56,unemployed,13458,39,rent,furniture,bad,1
24131,50,skilled,17782,17,own,business,bad,1
24132,57,highly skilled,3384,9,rent,furniture,bad,1
24133,36,highly skilled,10453,16,free,furniture,good,0
24134,46,unemployed,11909,23,own,business,good,0
24135,37,unskilled,951,7,free,education,bad,1
24136,37,unskilled,15505,26,own,furniture,good,0
24137,27,highly skilled,2983,50,free,vacation,good,0
24138,29,highly skilled,5617,23,free,business,bad,1
24139,50,unemployed,5842,17,free,vacation,good,0
24140,42,highly skilled,12076,22,rent,furniture,bad,1
24141,42,highly skilled,5281,24,free,business,bad,1
24142,21,unemployed,9522,21,own,business,good,0
24143,21,skilled,9584,24,own,furniture,good,0
24144,26,highly skilled,10797,50,own,car,good,0
24145,32,unskilled,8753,7,rent,business,good,0
24146,43,skilled,5626,55,rent,business,good,0
24147,32,highly skilled,8386,28,rent,vacation,good,0
24148,43,skilled,8454,40,own,furniture,good,0
24149,45,highly skilled,4870,15,own,furniture,good,0
24150,24,unskilled,12868,40,rent,education,good,0
24151,49,highly skilled,1984,27,own,business,bad,1
24152,29,unskilled,15020,48,own,education,good,0
24153,52,highly skilled,3976,55,own,business,bad,1
24154,69,highly skilled,12382,56,rent,vacation,good,0
24155,49,skilled,6388,45,free,education,good,0
24156,26,unemployed,7493,17,free,car,good,0
24157,31,unskilled,779,45,free,business,bad,1
24158,30,skilled,16826,34,rent,education,good,0
24159,61,unemployed,11662,18,free,business,good,0
24160,50,skilled,13622,21,own,furniture,good,0
24161,49,unskilled,3176,31,free,business,good,0
24162,36,unemployed,18627,56,rent,furniture,good,0
24163,47,unemployed,4000,51,own,education,good,0
24164,33,unemployed,9388,20,free,business,good,0
24165,29,unskilled,9587,11,own,furniture,bad,1
24166,27,unskilled,14196,29,own,furniture,bad,1
24167,19,skilled,6687,27,free,education,bad,1
24168,35,highly skilled,17504,55,rent,vacation,good,0
24169,30,highly skilled,1370,37,rent,furniture,good,0
24170,46,highly skilled,7862,59,rent,furniture,good,0
24171,41,highly skilled,18935,27,own,car,good,0
24172,55,skilled,5029,56,own,education,good,0
24173,29,unskilled,15992,22,rent,education,good,0
24174,46,skilled,13310,57,rent,furniture,good,0
24175,39,unemployed,14597,6,own,vacation,bad,1
24176,53,unskilled,3857,26,rent,car,good,0
24177,18,unskilled,14545,19,own,business,good,0
24178,60,highly skilled,15953,43,rent,vacation,good,0
24179,57,skilled,11908,24,own,vacation,bad,1
24180,51,highly skilled,17050,8,own,business,good,0
24181,51,unskilled,9570,52,rent,car,good,0
24182,65,highly skilled,10165,33,own,vacation,good,0
24183,50,unemployed,16331,24,rent,vacation,bad,1
24184,21,unskilled,10360,25,own,education,good,0
24185,55,unemployed,3830,56,free,business,bad,1
24186,47,unskilled,659,14,free,business,good,0
24187,69,highly skilled,10881,36,own,car,good,0
24188,63,unskilled,14233,49,own,education,bad,1
24189,37,unskilled,16856,51,rent,business,good,0
24190,43,skilled,18884,51,rent,furniture,good,0
24191,32,skilled,19006,13,own,furniture,good,0
24192,24,unemployed,9318,37,rent,education,good,0
24193,24,skilled,17548,30,rent,education,bad,1
24194,67,unskilled,13923,27,free,car,good,0
24195,46,skilled,2687,27,own,education,good,0
24196,40,highly skilled,1794,41,own,car,good,0
24197,51,skilled,7764,43,free,car,bad,1
24198,37,unemployed,19454,46,rent,education,bad,1
24199,32,unskilled,5011,42,free,education,bad,1
24200,50,highly skilled,5671,11,own,car,good,0
24201,34,highly skilled,4764,59,own,furniture,bad,1
24202,37,unemployed,15430,18,own,furniture,good,0
24203,30,skilled,14079,14,own,furniture,good,0
24204,61,unskilled,6579,26,free,vacation,bad,1
24205,41,unemployed,12619,21,free,furniture,bad,1
24206,64,highly skilled,16444,22,own,business,good,0
24207,54,highly skilled,10696,57,rent,car,good,0
24208,24,highly skilled,11896,10,own,business,good,0
24209,25,unemployed,12796,50,own,furniture,good,0
24210,40,highly skilled,7815,11,free,furniture,good,0
24211,31,unskilled,2779,25,own,education,good,0
24212,21,highly skilled,18789,25,free,business,good,0
24213,38,unemployed,14705,58,rent,furniture,good,0
24214,63,unemployed,17731,54,own,car,bad,1
24215,27,highly skilled,15303,20,free,furniture,bad,1
24216,39,unemployed,3177,28,rent,education,good,0
24217,47,skilled,8350,13,rent,vacation,good,0
24218,47,unemployed,10409,30,own,business,bad,1
24219,33,skilled,3729,57,rent,furniture,bad,1
24220,28,unemployed,638,11,own,car,bad,1
24221,39,unemployed,8891,54,rent,car,good,0
24222,46,unemployed,14866,59,rent,vacation,bad,1
24223,42,highly skilled,14435,20,own,vacation,good,0
24224,31,unemployed,12276,32,free,car,good,0
24225,31,unskilled,9804,45,free,furniture,good,0
24226,19,highly skilled,16301,36,rent,furniture,good,0
24227,30,skilled,11599,12,free,vacation,good,0
24228,20,unskilled,13193,38,free,car,bad,1
24229,47,unskilled,15037,41,free,business,good,0
24230,35,unskilled,17219,23,rent,furniture,good,0
24231,53,unskilled,15726,57,own,education,good,0
24232,38,unemployed,11110,49,rent,furniture,good,0
24233,36,unemployed,1087,35,free,furniture,good,0
24234,33,unskilled,13027,32,free,vacation,bad,1
24235,45,highly skilled,7268,15,rent,business,bad,1
24236,21,unskilled,1306,29,free,education,good,0
24237,68,skilled,15110,40,rent,vacation,good,0
24238,32,unskilled,16072,35,free,furniture,good,0
24239,18,unemployed,17712,55,own,car,good,0
24240,65,skilled,14380,8,free,business,bad,1
24241,64,highly skilled,13858,14,rent,car,bad,1
24242,33,unskilled,19778,21,rent,education,good,0
24243,37,skilled,12276,39,free,business,good,0
24244,50,unskilled,1223,6,rent,vacation,good,0
24245,34,highly skilled,5266,8,free,business,good,0
24246,22,highly skilled,10763,10,own,vacation,good,0
24247,22,skilled,15899,30,free,furniture,good,0
24248,56,highly skilled,9021,58,free,vacation,good,0
24249,30,skilled,17388,42,own,vacation,bad,1
24250,61,highly skilled,19692,17,own,vacation,good,0
24251,53,unemployed,3542,7,own,business,bad,1
24252,47,skilled,19313,19,free,car,good,0
24253,21,unskilled,19024,34,free,furniture,good,0
24254,40,skilled,9916,33,own,furniture,good,0
24255,38,highly skilled,16103,25,free,vacation,bad,1
24256,38,highly skilled,7784,48,free,education,good,0
24257,23,highly skilled,1456,13,free,business,good,0
24258,41,unskilled,12277,12,free,vacation,good,0
24259,64,unskilled,3850,51,free,vacation,good,0
24260,48,highly skilled,16564,16,own,furniture,good,0
24261,36,unemployed,17837,22,own,business,bad,1
24262,55,skilled,2904,10,rent,business,good,0
24263,29,highly skilled,4587,6,free,furniture,good,0
24264,31,unemployed,6512,18,free,car,good,0
24265,67,unskilled,6194,46,own,furniture,bad,1
24266,29,highly skilled,17943,27,rent,education,good,0
24267,32,skilled,2476,21,free,furniture,bad,1
24268,36,skilled,3404,36,free,education,good,0
24269,45,unskilled,13225,8,own,education,good,0
24270,57,highly skilled,10290,59,own,vacation,good,0
24271,58,highly skilled,4297,59,free,education,good,0
24272,22,highly skilled,12820,54,own,car,good,0
24273,22,unemployed,17570,14,rent,business,bad,1
24274,23,unemployed,2054,57,own,car,good,0
24275,40,highly skilled,1429,56,own,car,good,0
24276,20,skilled,7434,35,free,vacation,good,0
24277,54,unemployed,14945,41,rent,furniture,good,0
24278,50,skilled,1620,39,free,business,bad,1
24279,60,unemployed,3006,40,free,education,good,0
24280,38,unskilled,7751,33,own,business,good,0
24281,37,unskilled,11891,20,rent,vacation,good,0
24282,18,unskilled,1192,24,rent,business,bad,1
24283,56,skilled,8578,37,rent,car,good,0
24284,64,skilled,14284,29,rent,business,bad,1
24285,34,highly skilled,18540,31,own,furniture,good,0
24286,46,highly skilled,16132,44,free,vacation,good,0
24287,25,unskilled,9609,21,own,vacation,good,0
24288,43,unskilled,916,38,free,vacation,good,0
24289,45,unemployed,13093,7,own,car,good,0
24290,51,unskilled,15881,21,own,furniture,good,0
24291,43,unskilled,19270,51,own,car,good,0
24292,30,unskilled,16473,34,free,education,bad,1
24293,61,skilled,18679,32,rent,furniture,good,0
24294,54,skilled,8763,18,own,furniture,good,0
24295,30,unskilled,18720,7,free,furniture,good,0
24296,55,unemployed,15322,38,free,vacation,good,0
24297,42,unemployed,19773,42,rent,furniture,bad,1
24298,64,highly skilled,5135,57,own,education,bad,1
24299,40,unskilled,18601,25,own,business,good,0
24300,39,skilled,11949,16,free,furniture,good,0
24301,38,unskilled,5448,8,free,furniture,good,0
24302,47,unemployed,14644,54,rent,vacation,good,0
24303,28,skilled,1262,11,own,car,good,0
24304,21,skilled,13720,41,own,education,good,0
24305,50,skilled,3454,30,free,car,good,0
24306,64,highly skilled,15041,51,free,education,good,0
24307,29,unskilled,9554,25,rent,business,bad,1
24308,26,unskilled,15518,26,own,vacation,good,0
24309,49,unskilled,7615,41,free,furniture,good,0
24310,28,unemployed,9028,14,own,business,bad,1
24311,54,skilled,16963,33,free,furniture,bad,1
24312,41,skilled,19700,23,free,car,good,0
24313,24,unemployed,3818,15,free,vacation,good,0
24314,25,highly skilled,7185,6,rent,car,good,0
24315,50,unemployed,19054,9,rent,education,good,0
24316,42,skilled,18840,31,rent,vacation,good,0
24317,18,highly skilled,18776,16,rent,vacation,good,0
24318,20,highly skilled,8259,58,own,vacation,bad,1
24319,57,skilled,6287,58,free,vacation,bad,1
24320,45,unemployed,7569,28,free,car,good,0
24321,60,unskilled,11213,9,rent,business,good,0
24322,50,unskilled,11468,7,free,business,good,0
24323,63,unskilled,8870,57,rent,education,good,0
24324,18,unemployed,629,6,free,furniture,bad,1
24325,55,skilled,18160,14,rent,vacation,good,0
24326,44,unemployed,1594,14,own,car,good,0
24327,55,unskilled,1610,25,own,car,bad,1
24328,52,unskilled,1360,58,own,car,good,0
24329,27,unskilled,8214,18,rent,vacation,good,0
24330,29,unemployed,12369,47,free,business,good,0
24331,27,unemployed,9104,30,free,vacation,good,0
24332,51,unskilled,12189,15,rent,education,good,0
24333,41,highly skilled,11445,22,rent,car,bad,1
24334,45,unskilled,5542,10,free,education,good,0
24335,39,skilled,18435,18,own,business,good,0
24336,62,unemployed,16688,59,rent,car,bad,1
24337,33,highly skilled,8271,32,own,business,good,0
24338,30,highly skilled,708,18,rent,car,good,0
24339,53,skilled,6828,38,rent,business,bad,1
24340,53,unskilled,18664,50,own,car,good,0
24341,60,unskilled,11336,42,free,vacation,good,0
24342,40,unskilled,14245,41,free,car,good,0
24343,31,skilled,782,27,own,car,good,0
24344,49,unemployed,1987,55,rent,vacation,good,0
24345,20,unemployed,5519,17,rent,business,good,0
24346,44,skilled,10858,24,own,vacation,bad,1
24347,36,unemployed,10660,27,own,education,good,0
24348,39,skilled,16023,11,free,education,good,0
24349,18,skilled,11120,30,free,business,good,0
24350,22,highly skilled,17419,53,rent,car,good,0
24351,66,highly skilled,17224,9,free,furniture,bad,1
24352,50,unemployed,17787,30,own,vacation,bad,1
24353,68,highly skilled,8838,24,free,education,bad,1
24354,36,unemployed,12441,59,own,education,good,0
24355,53,skilled,4153,15,free,education,bad,1
24356,68,unemployed,19023,30,rent,education,good,0
24357,23,highly skilled,16095,23,free,furniture,bad,1
24358,32,unemployed,18080,56,free,furniture,bad,1
24359,53,highly skilled,4888,51,own,furniture,good,0
24360,50,skilled,7369,15,own,business,good,0
24361,41,unskilled,6905,8,own,vacation,bad,1
24362,44,skilled,6196,42,rent,vacation,good,0
24363,66,highly skilled,16987,48,rent,car,good,0
24364,28,unemployed,13692,8,free,car,good,0
24365,66,highly skilled,6639,39,own,business,good,0
24366,40,highly skilled,17462,12,free,car,good,0
24367,50,unskilled,3485,30,own,education,bad,1
24368,58,unemployed,7841,10,free,business,bad,1
24369,63,highly skilled,14872,57,rent,business,good,0
24370,64,skilled,6464,35,own,business,good,0
24371,46,skilled,7696,25,rent,education,good,0
24372,48,highly skilled,11855,6,rent,vacation,good,0
24373,18,highly skilled,637,52,rent,business,good,0
24374,51,highly skilled,9813,21,free,car,good,0
24375,35,highly skilled,15761,52,free,education,good,0
24376,35,skilled,10944,20,free,car,bad,1
24377,23,unskilled,2734,34,rent,business,good,0
24378,69,highly skilled,4836,30,free,vacation,good,0
24379,57,unemployed,4138,18,rent,business,good,0
24380,18,unskilled,16312,20,free,business,good,0
24381,64,skilled,16513,38,rent,vacation,good,0
24382,59,highly skilled,8685,51,rent,business,good,0
24383,47,highly skilled,10941,40,own,education,good,0
24384,21,highly skilled,14802,11,own,business,good,0
24385,49,highly skilled,14822,38,rent,business,good,0
24386,27,unemployed,16176,36,rent,furniture,good,0
24387,60,highly skilled,4344,42,own,education,bad,1
24388,22,skilled,7913,56,free,vacation,good,0
24389,26,unemployed,11163,8,free,car,good,0
24390,22,unskilled,6433,19,own,furniture,good,0
24391,28,unskilled,3811,6,free,furniture,good,0
24392,52,unskilled,8819,39,rent,furniture,good,0
24393,44,highly skilled,6282,45,own,car,good,0
24394,21,unskilled,17032,35,rent,car,good,0
24395,27,unemployed,7995,45,rent,vacation,bad,1
24396,56,unemployed,14802,11,own,business,good,0
24397,50,unskilled,5650,15,rent,furniture,good,0
24398,55,unskilled,14517,38,own,furniture,bad,1
24399,25,unemployed,8179,54,own,education,bad,1
24400,66,skilled,10167,19,rent,car,good,0
24401,41,unskilled,5005,17,own,car,bad,1
24402,56,unemployed,13441,57,own,furniture,good,0
24403,50,unskilled,10225,12,own,education,good,0
24404,58,unemployed,13793,10,own,education,good,0
24405,60,highly skilled,10973,28,free,car,bad,1
24406,36,unskilled,2647,43,rent,business,good,0
24407,19,unskilled,1882,32,free,vacation,good,0
24408,28,skilled,19261,18,own,business,good,0
24409,52,skilled,3763,10,free,business,good,0
24410,34,skilled,3640,9,rent,vacation,bad,1
24411,59,skilled,10551,15,rent,education,bad,1
24412,20,unskilled,1636,50,free,car,good,0
24413,39,unskilled,2929,58,free,car,good,0
24414,52,skilled,16586,34,own,car,bad,1
24415,38,skilled,4638,18,free,furniture,bad,1
24416,42,unskilled,14160,25,rent,education,good,0
24417,56,highly skilled,11728,31,own,car,good,0
24418,19,unemployed,16993,44,own,car,good,0
24419,18,skilled,9619,17,own,education,bad,1
24420,24,unemployed,17737,23,own,business,good,0
24421,37,highly skilled,5022,58,free,education,good,0
24422,60,highly skilled,17247,34,rent,car,good,0
24423,23,highly skilled,12858,33,own,vacation,good,0
24424,53,unskilled,1492,40,own,furniture,good,0
24425,68,unemployed,7196,10,own,vacation,bad,1
24426,38,highly skilled,12589,7,rent,car,good,0
24427,68,skilled,13998,13,free,furniture,good,0
24428,63,highly skilled,13327,38,rent,car,good,0
24429,52,skilled,16426,21,rent,education,good,0
24430,53,skilled,7462,28,own,furniture,good,0
24431,25,highly skilled,16286,21,free,education,bad,1
24432,67,skilled,2413,12,rent,education,good,0
24433,21,skilled,14888,28,own,vacation,bad,1
24434,60,unskilled,18820,36,free,vacation,good,0
24435,33,unemployed,14917,53,free,business,good,0
24436,20,unskilled,13985,21,free,car,good,0
24437,24,unskilled,2368,40,rent,furniture,good,0
24438,19,unskilled,18972,40,free,vacation,good,0
24439,18,unemployed,11046,7,own,education,good,0
24440,18,unemployed,10534,32,rent,business,good,0
24441,55,highly skilled,3598,24,own,vacation,bad,1
24442,68,unskilled,11300,43,own,business,good,0
24443,24,unemployed,7939,9,rent,vacation,bad,1
24444,41,highly skilled,5925,47,free,furniture,good,0
24445,22,unskilled,5506,48,rent,car,good,0
24446,38,unskilled,10153,31,own,car,good,0
24447,45,skilled,10225,8,rent,vacation,bad,1
24448,35,unemployed,19653,10,own,vacation,good,0
24449,41,skilled,11967,10,free,business,good,0
24450,49,unskilled,5853,38,rent,vacation,good,0
24451,62,unskilled,4123,37,rent,business,bad,1
24452,50,unskilled,2793,20,rent,education,good,0
24453,27,highly skilled,10245,29,free,business,bad,1
24454,26,skilled,5517,28,rent,vacation,bad,1
24455,66,skilled,1001,38,own,vacation,good,0
24456,50,unskilled,1413,11,rent,vacation,good,0
24457,50,skilled,11508,19,rent,education,bad,1
24458,24,unskilled,11707,55,free,vacation,good,0
24459,21,unskilled,19562,36,free,education,good,0
24460,45,skilled,11728,31,own,vacation,good,0
24461,40,unemployed,4470,53,own,education,good,0
24462,49,unskilled,12027,54,rent,business,good,0
24463,61,unskilled,9967,45,own,business,bad,1
24464,33,skilled,6230,9,rent,vacation,good,0
24465,63,skilled,4101,24,free,car,bad,1
24466,27,skilled,10317,6,own,education,good,0
24467,31,unskilled,10252,16,own,vacation,bad,1
24468,56,unemployed,12037,14,own,business,good,0
24469,53,unemployed,11787,13,free,education,good,0
24470,51,unemployed,16701,29,own,education,bad,1
24471,41,unskilled,510,13,own,business,good,0
24472,35,skilled,7679,26,own,vacation,good,0
24473,33,unemployed,4157,10,own,vacation,good,0
24474,58,unemployed,3455,52,rent,vacation,bad,1
